Femur,Province,Sex,WesternMediterranean,GreekEast,SouthEastEurope,NorthWestEurope,Date,Italy
439.00,42,0,0,0,1,0,750,0
439.00,42,0,0,0,1,0,750,0
439.00,42,0,0,0,1,0,775,0
439.00,42,0,0,0,1,0,775,0
439.00,42,0,0,0,1,0,775,0
439.00,42,0,0,0,1,0,775,0
439.00,42,0,0,0,1,0,775,0
439.00,42,0,0,0,1,0,775,0
439.00,42,0,0,0,1,0,775,0
439.00,42,0,0,0,1,0,775,0
439.00,42,0,0,0,1,0,775,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
439.00,42,0,0,0,1,0,650,0
440.00,40,0,0,0,1,0,80,0
440.00,40,1,0,0,1,0,80,0
440.00,42,0,0,0,1,0,400,0
440.00,42,1,0,0,1,0,400,0
440.00,41,0,0,0,1,0,684,0
440.00,41,0,0,0,1,0,684,0
440.00,41,0,0,0,1,0,684,0
440.00,41,0,0,0,1,0,684,0
440.00,41,0,0,0,1,0,684,0
440.00,41,0,0,0,1,0,684,0
440.00,41,0,0,0,1,0,700,0
440.00,41,0,0,0,1,0,700,0
440.00,41,0,0,0,1,0,700,0
440.00,41,0,0,0,1,0,700,0
440.00,41,0,0,0,1,0,700,0
440.00,41,0,0,0,1,0,700,0
440.00,42,0,0,0,1,0,500,0
440.00,42,0,0,0,1,0,500,0
440.00,42,0,0,0,1,0,500,0
440.00,42,0,0,0,1,0,500,0
440.00,42,0,0,0,1,0,500,0
440.00,42,0,0,0,1,0,500,0
440.00,42,0,0,0,1,0,650,0
440.00,42,0,0,0,1,0,650,0
440.00,42,0,0,0,1,0,650,0
440.00,42,0,0,0,1,0,650,0
440.00,42,0,0,0,1,0,650,0
440.00,42,0,0,0,1,0,650,0
440.00,42,0,0,0,1,0,650,0
440.00,42,0,0,0,1,0,650,0
441.00,41,0,0,0,1,0,650,0
441.00,41,0,0,0,1,0,650,0
441.00,41,0,0,0,1,0,650,0
441.00,41,0,0,0,1,0,650,0
441.00,41,0,0,0,1,0,650,0
441.00,41,0,0,0,1,0,650,0
441.00,41,0,0,0,1,0,650,0
441.00,41,0,0,0,1,0,650,0
441.50,40,0,0,0,1,0,498,0
441.50,40,0,0,0,1,0,498,0
441.50,40,0,0,0,1,0,498,0
441.50,40,0,0,0,1,0,498,0
441.50,40,0,0,0,1,0,498,0
441.50,41,0,0,0,1,0,684,0
441.50,41,0,0,0,1,0,684,0
441.50,41,0,0,0,1,0,684,0
441.50,41,0,0,0,1,0,684,0
441.50,41,0,0,0,1,0,684,0
441.50,41,0,0,0,1,0,684,0
441.50,42,0,0,0,1,0,650,0
441.50,42,0,0,0,1,0,650,0
441.50,42,0,0,0,1,0,650,0
441.50,42,0,0,0,1,0,650,0
441.50,42,0,0,0,1,0,650,0
441.50,42,0,0,0,1,0,650,0
441.50,42,0,0,0,1,0,650,0
441.50,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,500,0
442.00,42,0,0,0,1,0,500,0
442.00,42,0,0,0,1,0,500,0
442.00,42,0,0,0,1,0,500,0
442.00,42,0,0,0,1,0,500,0
442.00,42,0,0,0,1,0,500,0
442.00,40,0,0,0,1,0,755,0
442.00,40,0,0,0,1,0,755,0
442.00,40,0,0,0,1,0,755,0
442.00,40,0,0,0,1,0,755,0
442.00,42,0,0,0,1,0,450,0
442.00,42,0,0,0,1,0,450,0
442.00,42,0,0,0,1,0,450,0
442.00,42,0,0,0,1,0,450,0
442.00,41,0,0,0,1,0,450,0
442.00,41,0,0,0,1,0,450,0
442.00,41,0,0,0,1,0,450,0
442.00,41,0,0,0,1,0,684,0
442.00,41,0,0,0,1,0,684,0
442.00,41,0,0,0,1,0,684,0
442.00,41,0,0,0,1,0,684,0
442.00,41,0,0,0,1,0,684,0
442.00,41,0,0,0,1,0,684,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.00,42,0,0,0,1,0,650,0
442.50,42,0,0,0,1,0,650,0
442.50,42,0,0,0,1,0,650,0
442.50,42,0,0,0,1,0,650,0
442.50,42,0,0,0,1,0,650,0
442.50,42,0,0,0,1,0,650,0
442.50,42,0,0,0,1,0,650,0
442.50,42,0,0,0,1,0,650,0
442.50,42,0,0,0,1,0,650,0
443.00,42,0,0,0,1,0,750,0
443.00,42,0,0,0,1,0,750,0
443.00,42,0,0,0,1,0,750,0
443.00,42,0,0,0,1,0,750,0
443.00,42,0,0,0,1,0,750,0
443.00,42,0,0,0,1,0,750,0
443.00,42,0,0,0,1,0,750,0
443.00,40,0,0,0,1,0,498,0
443.00,40,0,0,0,1,0,498,0
443.00,40,0,0,0,1,0,498,0
443.00,40,0,0,0,1,0,498,0
443.00,40,0,0,0,1,0,498,0
443.00,41,1,0,0,1,0,405,0
443.00,41,0,0,0,1,0,405,0
443.00,40,0,0,0,1,0,550,0
443.00,40,0,0,0,1,0,550,0
443.00,40,0,0,0,1,0,550,0
443.00,42,0,0,0,1,0,650,0
443.00,42,0,0,0,1,0,650,0
443.00,42,0,0,0,1,0,650,0
443.00,42,0,0,0,1,0,650,0
443.00,42,0,0,0,1,0,650,0
443.00,42,0,0,0,1,0,650,0
443.00,42,0,0,0,1,0,650,0
443.00,42,0,0,0,1,0,650,0
443.00,41,0,0,0,1,0,500,0
443.00,41,0,0,0,1,0,500,0
443.00,41,0,0,0,1,0,500,0
443.00,41,0,0,0,1,0,500,0
443.00,41,0,0,0,1,0,500,0
443.00,41,0,0,0,1,0,500,0
443.50,42,0,0,0,1,0,450,0
443.50,42,0,0,0,1,0,450,0
443.50,42,0,0,0,1,0,450,0
443.50,42,0,0,0,1,0,650,0
443.50,42,0,0,0,1,0,650,0
443.50,42,0,0,0,1,0,650,0
443.50,42,0,0,0,1,0,650,0
443.50,42,0,0,0,1,0,650,0
443.50,42,0,0,0,1,0,650,0
443.50,42,0,0,0,1,0,650,0
443.50,42,0,0,0,1,0,650,0
444.00,42,0,0,0,1,0,500,0
444.00,42,0,0,0,1,0,500,0
444.00,42,0,0,0,1,0,500,0
444.00,42,0,0,0,1,0,500,0
444.00,42,0,0,0,1,0,500,0
444.00,42,0,0,0,1,0,500,0
444.00,42,0,0,0,1,0,650,0
444.00,42,0,0,0,1,0,650,0
444.00,42,0,0,0,1,0,650,0
444.00,42,0,0,0,1,0,650,0
444.00,42,0,0,0,1,0,650,0
444.00,42,0,0,0,1,0,650,0
444.00,42,0,0,0,1,0,650,0
444.00,42,0,0,0,1,0,650,0
444.50,42,0,0,0,1,0,450,0
444.50,42,0,0,0,1,0,450,0
444.50,42,0,0,0,1,0,450,0
445.00,1,0,0,0,1,0,350,0
445.00,1,0,0,0,1,0,350,0
445.00,1,0,0,0,1,0,350,0
445.00,42,0,0,0,1,0,450,0
445.00,42,0,0,0,1,0,450,0
445.00,42,0,0,0,1,0,450,0
445.00,40,0,0,0,1,0,755,0
445.00,40,0,0,0,1,0,755,0
445.00,40,0,0,0,1,0,755,0
445.00,40,0,0,0,1,0,755,0
445.00,41,0,0,0,1,0,405,0
445.00,41,1,0,0,1,0,405,0
445.50,41,0,0,0,1,0,650,0
445.50,41,0,0,0,1,0,650,0
445.50,41,0,0,0,1,0,650,0
445.50,41,0,0,0,1,0,650,0
445.50,41,0,0,0,1,0,650,0
445.50,41,0,0,0,1,0,650,0
445.50,41,0,0,0,1,0,650,0
445.50,41,0,0,0,1,0,650,0
445.50,42,0,0,0,1,0,434,0
445.50,42,0,0,0,1,0,434,0
445.50,42,0,0,0,1,0,434,0
445.50,42,0,0,0,1,0,434,0
445.50,41,0,0,0,1,0,405,0
445.50,41,1,0,0,1,0,405,0
446.00,42,0,0,0,1,0,434,0
446.00,42,0,0,0,1,0,434,0
446.00,42,0,0,0,1,0,434,0
446.00,42,0,0,0,1,0,434,0
447.00,42,0,0,0,1,0,567,0
447.00,42,0,0,0,1,0,567,0
447.00,42,0,0,0,1,0,567,0
447.00,42,0,0,0,1,0,567,0
447.00,42,0,0,0,1,0,567,0
447.00,42,0,0,0,1,0,567,0
447.00,42,0,0,0,1,0,567,0
447.00,42,0,0,0,1,0,567,0
448.00,41,0,0,0,1,0,450,0
448.00,41,0,0,0,1,0,450,0
448.00,41,0,0,0,1,0,450,0
448.00,41,0,0,0,1,0,650,0
448.00,41,0,0,0,1,0,650,0
448.00,41,0,0,0,1,0,650,0
448.00,41,0,0,0,1,0,650,0
448.00,41,0,0,0,1,0,650,0
448.00,41,0,0,0,1,0,650,0
448.00,41,0,0,0,1,0,650,0
448.00,41,0,0,0,1,0,650,0
448.00,42,0,0,0,1,0,434,0
448.00,42,0,0,0,1,0,434,0
448.00,42,0,0,0,1,0,434,0
448.00,42,0,0,0,1,0,434,0
448.00,42,1,0,0,1,0,550,0
448.00,42,0,0,0,1,0,550,0
450.00,41,0,0,0,1,0,650,0
450.00,41,0,0,0,1,0,650,0
450.00,41,0,0,0,1,0,650,0
450.00,41,0,0,0,1,0,650,0
450.00,41,0,0,0,1,0,650,0
450.00,41,0,0,0,1,0,650,0
450.00,41,0,0,0,1,0,650,0
450.00,41,0,0,0,1,0,650,0
450.00,41,0,0,0,1,0,500,0
450.00,41,0,0,0,1,0,500,0
450.00,41,0,0,0,1,0,500,0
450.00,41,0,0,0,1,0,500,0
450.00,41,0,0,0,1,0,500,0
450.00,41,0,0,0,1,0,500,0
451.00,41,0,0,0,1,0,700,0
451.00,41,0,0,0,1,0,700,0
451.00,41,0,0,0,1,0,700,0
451.00,41,0,0,0,1,0,700,0
451.00,41,0,0,0,1,0,700,0
451.00,41,0,0,0,1,0,700,0
451.00,42,0,0,0,1,0,450,0
451.00,42,0,0,0,1,0,450,0
451.00,42,0,0,0,1,0,450,0
451.00,42,0,0,0,1,0,450,0
451.00,41,0,0,0,1,0,684,0
451.00,41,0,0,0,1,0,684,0
451.00,41,0,0,0,1,0,684,0
451.00,41,0,0,0,1,0,684,0
451.00,41,0,0,0,1,0,684,0
451.00,41,0,0,0,1,0,684,0
451.50,41,0,0,0,1,0,684,0
451.50,41,0,0,0,1,0,684,0
451.50,41,0,0,0,1,0,684,0
451.50,41,0,0,0,1,0,684,0
451.50,41,0,0,0,1,0,684,0
451.50,41,0,0,0,1,0,684,0
452.00,42,0,0,0,1,0,750,0
452.00,42,0,0,0,1,0,750,0
452.00,42,0,0,0,1,0,750,0
452.00,42,0,0,0,1,0,750,0
452.00,42,0,0,0,1,0,500,0
452.00,42,0,0,0,1,0,500,0
452.00,42,0,0,0,1,0,500,0
452.00,42,0,0,0,1,0,500,0
452.00,42,0,0,0,1,0,500,0
452.00,42,0,0,0,1,0,500,0
453.00,41,0,0,0,1,0,500,0
453.00,41,0,0,0,1,0,500,0
453.00,41,0,0,0,1,0,500,0
453.00,41,0,0,0,1,0,500,0
453.00,41,0,0,0,1,0,500,0
453.00,41,0,0,0,1,0,500,0
454.00,42,0,0,0,1,0,650,0
454.00,42,0,0,0,1,0,650,0
454.00,42,0,0,0,1,0,650,0
454.00,42,0,0,0,1,0,650,0
454.00,42,0,0,0,1,0,650,0
454.00,42,0,0,0,1,0,650,0
454.00,42,0,0,0,1,0,650,0
454.00,42,0,0,0,1,0,650,0
454.00,42,0,0,0,1,0,450,0
454.00,42,0,0,0,1,0,450,0
454.00,42,0,0,0,1,0,450,0
454.00,42,0,0,0,1,0,450,0
454.50,42,0,0,0,1,0,500,0
454.50,42,0,0,0,1,0,500,0
454.50,42,0,0,0,1,0,500,0
454.50,42,0,0,0,1,0,500,0
454.50,42,0,0,0,1,0,500,0
454.50,42,0,0,0,1,0,500,0
455.00,42,0,0,0,1,0,500,0
455.00,42,0,0,0,1,0,500,0
455.00,42,0,0,0,1,0,500,0
455.00,42,0,0,0,1,0,500,0
455.00,42,0,0,0,1,0,500,0
455.00,42,0,0,0,1,0,500,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
455.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
456.00,42,0,0,0,1,0,650,0
457.00,42,0,0,0,1,0,500,0
457.00,42,0,0,0,1,0,500,0
457.00,42,0,0,0,1,0,500,0
457.00,42,0,0,0,1,0,500,0
457.00,42,0,0,0,1,0,500,0
457.00,42,0,0,0,1,0,500,0
457.00,41,0,0,0,1,0,300,0
457.00,41,0,0,0,1,0,300,0
457.00,41,0,0,0,1,0,300,0
457.00,41,0,0,0,1,0,300,0
457.00,41,0,0,0,1,0,300,0
457.00,41,0,0,0,1,0,300,0
457.00,41,0,0,0,1,0,684,0
457.00,41,0,0,0,1,0,684,0
457.00,41,0,0,0,1,0,684,0
457.00,41,0,0,0,1,0,684,0
457.00,41,0,0,0,1,0,684,0
457.00,41,0,0,0,1,0,684,0
457.00,42,0,0,0,1,0,500,0
457.00,42,0,0,0,1,0,500,0
457.00,42,0,0,0,1,0,500,0
457.00,42,0,0,0,1,0,500,0
457.00,42,0,0,0,1,0,500,0
457.00,42,0,0,0,1,0,500,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
457.50,42,0,0,0,1,0,650,0
458.00,42,0,0,0,1,0,775,0
458.00,42,0,0,0,1,0,775,0
458.00,42,0,0,0,1,0,775,0
458.00,42,0,0,0,1,0,775,0
458.00,42,0,0,0,1,0,775,0
458.00,42,0,0,0,1,0,775,0
458.00,42,0,0,0,1,0,775,0
458.00,42,0,0,0,1,0,775,0
459.00,42,0,0,0,1,0,775,0
459.00,42,0,0,0,1,0,775,0
459.00,42,0,0,0,1,0,775,0
459.00,42,0,0,0,1,0,775,0
459.00,42,0,0,0,1,0,775,0
459.00,42,0,0,0,1,0,775,0
459.00,42,0,0,0,1,0,775,0
459.00,42,0,0,0,1,0,775,0
459.00,42,0,0,0,1,0,650,0
459.00,42,0,0,0,1,0,650,0
459.00,42,0,0,0,1,0,650,0
459.00,42,0,0,0,1,0,650,0
459.00,42,0,0,0,1,0,650,0
459.00,42,0,0,0,1,0,650,0
459.00,42,0,0,0,1,0,650,0
459.00,42,0,0,0,1,0,650,0
460.00,41,0,0,0,1,0,650,0
460.00,41,0,0,0,1,0,650,0
460.00,41,0,0,0,1,0,650,0
460.00,41,0,0,0,1,0,650,0
460.00,41,0,0,0,1,0,650,0
460.00,41,0,0,0,1,0,650,0
460.00,41,0,0,0,1,0,650,0
460.00,41,0,0,0,1,0,650,0
460.00,42,0,0,0,1,0,650,0
460.00,42,0,0,0,1,0,650,0
460.00,42,0,0,0,1,0,650,0
460.00,42,0,0,0,1,0,650,0
460.00,42,0,0,0,1,0,650,0
460.00,42,0,0,0,1,0,650,0
460.00,42,0,0,0,1,0,650,0
460.00,42,0,0,0,1,0,650,0
461.00,41,1,0,0,1,0,405,0
461.00,41,1,0,0,1,0,405,0
461.00,42,0,0,0,1,0,500,0
461.00,42,0,0,0,1,0,500,0
461.00,42,0,0,0,1,0,500,0
461.00,42,0,0,0,1,0,500,0
461.00,42,0,0,0,1,0,500,0
461.00,42,0,0,0,1,0,500,0
461.00,41,1,0,0,1,0,405,0
461.00,41,0,0,0,1,0,405,0
462.00,41,0,0,0,1,0,500,0
462.00,41,0,0,0,1,0,500,0
462.00,41,0,0,0,1,0,500,0
462.00,41,0,0,0,1,0,500,0
462.00,41,0,0,0,1,0,500,0
462.00,41,0,0,0,1,0,500,0
462.50,41,0,0,0,1,0,609,0
462.50,41,0,0,0,1,0,609,0
462.50,41,0,0,0,1,0,609,0
463.00,34,0,0,0,1,0,-500,0
463.00,34,0,0,0,1,0,-500,0
463.00,34,0,0,0,1,0,-500,0
463.00,34,0,0,0,1,0,-500,0
463.00,34,0,0,0,1,0,-500,0
463.50,42,0,0,0,1,0,500,0
463.50,42,0,0,0,1,0,500,0
463.50,42,0,0,0,1,0,500,0
463.50,42,0,0,0,1,0,500,0
463.50,42,0,0,0,1,0,500,0
463.50,42,0,0,0,1,0,500,0
464.50,41,0,0,0,1,0,405,0
464.50,41,1,0,0,1,0,405,0
464.50,42,0,0,0,1,0,250,0
464.50,42,0,0,0,1,0,250,0
464.50,42,0,0,0,1,0,250,0
464.50,42,0,0,0,1,0,250,0
464.50,42,0,0,0,1,0,250,0
464.50,41,0,0,0,1,0,500,0
464.50,41,0,0,0,1,0,500,0
464.50,41,0,0,0,1,0,500,0
464.50,41,0,0,0,1,0,500,0
464.50,41,0,0,0,1,0,500,0
464.50,41,0,0,0,1,0,500,0
465.00,42,0,0,0,1,0,650,0
465.00,42,0,0,0,1,0,650,0
465.00,42,0,0,0,1,0,650,0
465.00,42,0,0,0,1,0,650,0
465.00,42,0,0,0,1,0,650,0
465.00,42,0,0,0,1,0,650,0
465.00,42,0,0,0,1,0,650,0
465.00,42,0,0,0,1,0,650,0
466.00,40,0,0,0,1,0,713,0
466.00,40,0,0,0,1,0,713,0
466.00,40,0,0,0,1,0,713,0
466.00,40,0,0,0,1,0,713,0
466.00,40,0,0,0,1,0,713,0
467.00,42,0,0,0,1,0,567,0
467.00,42,0,0,0,1,0,567,0
467.00,42,0,0,0,1,0,567,0
467.00,42,0,0,0,1,0,567,0
467.50,41,0,0,0,1,0,684,0
467.50,41,0,0,0,1,0,684,0
467.50,41,0,0,0,1,0,684,0
467.50,41,0,0,0,1,0,684,0
467.50,41,0,0,0,1,0,684,0
467.50,41,0,0,0,1,0,684,0
467.50,41,0,0,0,1,0,600,0
467.50,41,0,0,0,1,0,600,0
467.50,41,0,0,0,1,0,600,0
467.50,41,0,0,0,1,0,600,0
467.50,41,0,0,0,1,0,600,0
467.50,41,0,0,0,1,0,600,0
467.50,41,0,0,0,1,0,450,0
467.50,41,0,0,0,1,0,450,0
467.50,41,0,0,0,1,0,450,0
469.00,42,0,0,0,1,0,650,0
469.00,42,0,0,0,1,0,650,0
469.00,42,0,0,0,1,0,650,0
469.00,42,0,0,0,1,0,650,0
469.00,42,0,0,0,1,0,650,0
469.00,42,0,0,0,1,0,650,0
469.00,42,0,0,0,1,0,650,0
469.00,42,0,0,0,1,0,650,0
474.50,41,0,0,0,1,0,450,0
474.50,41,0,0,0,1,0,450,0
474.50,41,0,0,0,1,0,450,0
474.50,41,0,0,0,1,0,405,0
474.50,41,1,0,0,1,0,405,0
478.00,42,0,0,0,1,0,250,0
478.00,42,0,0,0,1,0,250,0
478.00,42,0,0,0,1,0,250,0
478.00,42,0,0,0,1,0,250,0
478.00,42,0,0,0,1,0,250,0
481.00,42,0,0,0,1,0,250,0
481.00,42,0,0,0,1,0,250,0
481.00,42,0,0,0,1,0,250,0
481.00,42,0,0,0,1,0,250,0
481.00,42,0,0,0,1,0,250,0
488.00,42,0,0,0,1,0,550,0
488.00,42,1,0,0,1,0,550,0
416.12,1,0,0,0,1,0,200,0
416.42,1,0,0,0,1,0,200,0
414.04,1,0,0,0,1,0,200,0
413.51,1,0,0,0,1,0,200,0
414.26,1,0,0,0,1,0,200,0
416.09,1,0,0,0,1,0,200,0
414.51,1,0,0,0,1,0,200,0
415.42,1,0,0,0,1,0,200,0
415.33,1,0,0,0,1,0,200,0
415.34,1,0,0,0,1,0,200,0
416.29,1,0,0,0,1,0,200,0
415.79,1,0,0,0,1,0,200,0
415.63,1,0,0,0,1,0,200,0
415.64,1,0,0,0,1,0,200,0
415.38,1,0,0,0,1,0,200,0
415.70,1,0,0,0,1,0,200,0
415.28,1,0,0,0,1,0,200,0
415.61,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
399.32,1,0,0,0,1,0,200,0
404.13,42,0,0,0,1,0,-638,0
404.13,42,1,0,0,1,0,-638,0
404.13,42,1,0,0,1,0,-638,0
404.13,42,1,0,0,1,0,-638,0
404.13,42,1,0,0,1,0,-638,0
404.13,42,1,0,0,1,0,-638,0
404.13,42,1,0,0,1,0,-638,0
404.13,42,1,0,0,1,0,-638,0
404.13,42,0,0,0,1,0,-638,0
406.15,42,0,0,0,1,0,-638,0
406.15,42,1,0,0,1,0,-638,0
406.15,42,1,0,0,1,0,-638,0
406.15,42,1,0,0,1,0,-638,0
406.15,42,1,0,0,1,0,-638,0
406.15,42,1,0,0,1,0,-638,0
406.15,42,1,0,0,1,0,-638,0
406.15,42,1,0,0,1,0,-638,0
406.15,42,0,0,0,1,0,-638,0
407.70,40,1,0,0,1,0,700,0
407.70,40,4,0,0,1,0,700,0
407.70,40,4,0,0,1,0,700,0
407.70,40,4,0,0,1,0,700,0
407.70,40,4,0,0,1,0,700,0
407.70,40,2,0,0,1,0,700,0
408.70,40,1,0,0,1,0,700,0
408.70,40,4,0,0,1,0,700,0
408.70,40,4,0,0,1,0,700,0
408.70,40,4,0,0,1,0,700,0
408.70,40,4,0,0,1,0,700,0
408.70,40,2,0,0,1,0,700,0
409.82,40,6,0,0,1,0,-373,0
409.82,40,8,0,0,1,0,-373,0
409.82,40,8,0,0,1,0,-373,0
409.82,40,8,0,0,1,0,-373,0
409.82,40,8,0,0,1,0,-373,0
409.82,40,2,0,0,1,0,-373,0
412.21,40,6,0,0,1,0,-373,0
412.21,40,8,0,0,1,0,-373,0
412.21,40,8,0,0,1,0,-373,0
412.21,40,8,0,0,1,0,-373,0
412.21,40,8,0,0,1,0,-373,0
412.21,40,2,0,0,1,0,-373,0
414.26,42,0,0,0,1,0,-638,0
414.26,42,1,0,0,1,0,-638,0
414.26,42,1,0,0,1,0,-638,0
414.26,42,1,0,0,1,0,-638,0
414.26,42,1,0,0,1,0,-638,0
414.26,42,1,0,0,1,0,-638,0
414.26,42,1,0,0,1,0,-638,0
414.26,42,1,0,0,1,0,-638,0
414.26,42,0,0,0,1,0,-638,0
417.04,42,0,0,0,1,0,-638,0
417.04,42,1,0,0,1,0,-638,0
417.04,42,1,0,0,1,0,-638,0
417.04,42,1,0,0,1,0,-638,0
417.04,42,1,0,0,1,0,-638,0
417.04,42,1,0,0,1,0,-638,0
417.04,42,1,0,0,1,0,-638,0
417.04,42,1,0,0,1,0,-638,0
417.04,42,0,0,0,1,0,-638,0
436.70,41,8,0,0,1,0,550,0
436.70,41,13,0,0,1,0,550,0
442.28,42,1,0,0,1,0,550,0
442.28,42,3,0,0,1,0,550,0
442.28,42,3,0,0,1,0,550,0
442.28,42,1,0,0,1,0,550,0
413.86,12,0,0,0,0,1,350,0
413.51,12,0,0,0,0,1,350,0
413.71,12,0,0,0,0,1,350,0
411.64,27,0,0,0,0,1,-373,0
409.24,27,0,0,0,0,1,-373,0
409.31,27,0,0,0,0,1,-373,0
409.55,27,0,0,0,0,1,-373,0
408.89,27,0,0,0,0,1,-373,0
418.05,12,1,0,0,0,1,35,0
416.68,12,0,0,0,0,1,35,0
421.83,12,0,0,0,0,1,550,0
419.50,12,0,0,0,0,1,550,0
419.76,12,0,0,0,0,1,550,0
418.84,12,0,0,0,0,1,550,0
419.23,12,0,0,0,0,1,550,0
417.93,12,0,0,0,0,1,550,0
418.84,27,0,0,0,0,1,700,0
419.23,27,0,0,0,0,1,700,0
417.93,27,0,0,0,0,1,700,0
417.51,27,0,0,0,0,1,700,0
417.37,27,0,0,0,0,1,700,0
417.44,27,0,0,0,0,1,700,0
422.98,23,1,0,0,0,1,475,0
423.24,23,0,0,0,0,1,475,0
429.04,23,0,0,0,0,1,600,0
428.12,23,0,0,0,0,1,600,0
428.52,23,0,0,0,0,1,600,0
427.21,23,0,0,0,0,1,600,0
434.84,27,0,0,0,0,1,613,0
433.92,27,0,0,0,0,1,613,0
434.32,27,0,0,0,0,1,613,0
433.02,27,0,0,0,0,1,613,0
432.59,27,0,0,0,0,1,613,0
434.84,24,0,0,0,0,1,-297,0
432.45,24,0,0,0,0,1,-297,0
432.52,24,0,0,0,0,1,-297,0
432.75,24,0,0,0,0,1,-297,0
432.09,24,0,0,0,0,1,-297,0
433.17,24,0,0,0,0,1,-297,0
433.75,24,0,0,0,0,1,-297,0
432.48,24,0,0,0,0,1,-297,0
431.48,24,0,0,0,0,1,-297,0
443.88,12,0,0,0,0,1,465,0
441.54,12,1,0,0,0,1,465,0
441.80,12,0,0,0,0,1,465,0
441.80,23,0,0,0,0,1,600,0
440.88,23,0,0,0,0,1,600,0
441.28,23,0,0,0,0,1,600,0
439.98,23,0,0,0,0,1,600,0
446.68,43,0,0,0,0,1,700,0
447.08,43,0,0,0,0,1,700,0
445.78,43,0,0,0,0,1,700,0
445.35,43,0,0,0,0,1,700,0
445.22,43,0,0,0,0,1,700,0
445.28,43,0,0,0,0,1,700,0
386.46,12,0,0,0,0,1,338,0
384.57,12,0,0,0,0,1,338,0
383.60,12,0,0,0,0,1,338,0
383.58,12,0,0,0,0,1,338,0
